Ekofisiologi Hewan Air (1-K)|3 (2 - 1)|MSP522_1_K
Ekofisiologi Hewan Air (1-P)|3 (2 - 1)|MSP522_1_P
Pengelolaan Sumberdaya Perairan (1-K)|3 (2 - 1)|MSP612_1_K
Pengelolaan Sumberdaya Perairan (1-P)|3 (2 - 1)|MSP612_1_P
Eutrofikasi & Mikrobiologi Perairan (1-K)|3 (2 - 1)|MSP61A_1_K
Eutrofikasi & Mikrobiologi Perairan (1-P)|3 (2 - 1)|MSP61A_1_P
Benthologi (1-K)|3 (2 - 1)|MSP61B_1_K
Konservasi Sumberdaya Ikan (1-K)|3 (2 - 1)|MSP628_1_K
Konservasi Sumberdaya Ikan (1-P)|3 (2 - 1)|MSP628_1_P
Ekotoksikologi Perairan Lanjutan (1-K)|3 (2 - 1)|MSP629_1_K
Bioekologi Larva Akuatik (1-K)|3 (2 - 1)|MSP62A_1_K
Bioekologi Larva Akuatik (1-P)|3 (2 - 1)|MSP62A_1_P
Mamalogi dan Herpetologi Lanjutan (1-K)|3 (2 - 1)|MSP62B_1_K
Pengkajian Stok Ikan (1-K)|3 (2 - 1)|MSP631_1_K
Pengkajian Stok Ikan (1-P)|3 (2 - 1)|MSP631_1_P
Model dan Simulasi Perikanan (1-K)|3 (2 - 1)|MSP632_1_K
Pengelolaan Sumberdaya Perikanan  (1-K)|3 (2 - 1)|MSP633_1_K
Analisis Multifaktor Sumberdaya Perairan (1-K)|3 (2 - 1)|MSP63C_1_K
Analisis Multifaktor Sumberdaya Perairan (1-P)|3 (2 - 1)|MSP63C_1_P
Genetika Populasi dan Molekular (1-K)|3 (2 - 1)|MSP63D_1_K
Genetika Populasi dan Molekular (1-P)|3 (2 - 1)|MSP63D_1_P
Ekofisiologi Hewan Air Lanjutan (1-K)|3 (3 - 0)|MSP722_1_K
Reproduksi dan Pertumbuhan Moluska dan Krustasea (1-K)|3 (2 - 1)|MSP723_1_K
Metodologi Penelitian dan Penyajian Ilmiah (1-K)|3 (2 - 1)|PTN590_1_K
Metodologi Penelitian dan Penyajian Ilmiah (1-P)|3 (2 - 1)|PTN590_1_P
Metodologi Penelitian dan Penyajian Ilmiah (2-P)|3 (2 - 1)|PTN590_2_P
Taksonomi Serangga (1-K)|3 (2 - 1)|PTN612_1_K
Taksonomi Serangga (1-P)|3 (2 - 1)|PTN612_1_P
Pengendalian Hayati Hama Tumbuhan (1-K)|3 (2 - 1)|PTN613_1_K
Pengendalian Hayati Hama Tumbuhan (1-P)|3 (2 - 1)|PTN613_1_P
Patologi Serangga (1-K)|3 (2 - 1)|PTN617_1_K
Patologi Serangga (1-P)|3 (2 - 1)|PTN617_1_P
Patogenesis Tumbuhan dan Respon Inang (1-K)|3 (2 - 1)|PTN626_1_K
Patogenesis Tumbuhan dan Respon Inang (1-P)|3 (2 - 1)|PTN626_1_P
Patologi Benih (1-K)|3 (2 - 1)|PTN627_1_K
Patologi Benih (1-P)|3 (2 - 1)|PTN627_1_P
Bioekologi Mikroba Endofit (1-K)|3 (2 - 1)|PTN629_1_K
Bioekologi Mikroba Endofit (1-P)|3 (2 - 1)|PTN629_1_P
Biokimia Serangga (1-K)|3 (2 - 1)|PTN710_1_K
Biokimia Serangga (1-P)|3 (2 - 1)|PTN710_1_P
Interaksi Inang dan Parasitoid (1-K)|3 (2 - 1)|PTN712_1_K
Interaksi Inang dan Parasitoid (1-P)|3 (2 - 1)|PTN712_1_P
Geoteknik (1-K)|3 (2 - 1)|SIL511_1_K
Analisis Statistika (1-K)|3 (2 - 1)|STK511_1_K
Analisis Statistika (1-P)|3 (2 - 1)|STK511_1_P
Analisis Statistika (2-K)|3 (2 - 1)|STK511_2_K
Analisis Statistika (2-P)|3 (2 - 1)|STK511_2_P
Analisis Statistika (3-K)|3 (2 - 1)|STK511_3_K
Analisis Statistika (3-P)|3 (2 - 1)|STK511_3_P
Analisis Statistika (4-K)|3 (2 - 1)|STK511_4_K
Analisis Statistika (4-P)|3 (2 - 1)|STK511_4_P
Analisis Statistika (5-K)|3 (2 - 1)|STK511_5_K
Analisis Statistika (5-P)|3 (2 - 1)|STK511_5_P
Komputasi Statistik (1-K)|3 (2 - 1)|STK571_1_K
Komputasi Statistik (1-P)|3 (2 - 1)|STK571_1_P
Analisis Peubah Ganda (1-K)|3 (2 - 1)|STK632_1_K
Analisis Peubah Ganda (1-P)|3 (2 - 1)|STK632_1_P
Analisis Data Lanjut (1-K)|3 (2 - 1)|STK633_1_K
Analisis Data Lanjut (1-P)|3 (2 - 1)|STK633_1_P
Psikometrika (1-K)|3 (2 - 1)|STK652_1_K
Psikometrika (1-P)|3 (2 - 1)|STK652_1_P
Topik Khusus Statistika (1-K)|3 (2 - 1)|STK700_1_K
Topik Khusus Statistika (1-P)|3 (2 - 1)|STK700_1_P
Analisis dan Desain Sistem Produksi Agroindustri (1-K)|3 (2 - 1)|TIN511_1_K
Analisis dan Desain Sistem Produksi Agroindustri (1-P)|3 (2 - 1)|TIN511_1_P
Analisis dan Desain Sistem Produksi Agroindustri (2-K)|3 (2 - 1)|TIN511_2_K
Analisis dan Desain Sistem Produksi Agroindustri (2-P)|3 (2 - 1)|TIN511_2_P
Rekayasa Enterprais Agroindustri (1-K)|3 (3 - 0)|TIN572_1_K
Sistem Informasi Logistik dan Rantai Pasok (1-K)|3 (2 - 1)|TIN617_1_K
Sistem Informasi Logistik dan Rantai Pasok (1-P)|3 (2 - 1)|TIN617_1_P
Sistem Intelijensia Bisnis (1-K)|3 (2 - 1)|TIN619_1_K
Sistem Intelijensia Bisnis (1-P)|3 (2 - 1)|TIN619_1_P
Nanoteknologi untuk Agroindustri (1-K)|3 (2 - 1)|TIN629_1_K
Nanoteknologi untuk Agroindustri (1-P)|3 (2 - 1)|TIN629_1_P
Rekayasa Bioproses (1-K)|3 (2 - 1)|TIN631_1_K
Rekayasa Bioproses (1-P)|3 (2 - 1)|TIN631_1_P
Teknologi Enzim Industri (1-K)|3 (2 - 1)|TIN632_1_K
Teknologi Enzim Industri (1-P)|3 (2 - 1)|TIN632_1_P
Teknologi Biotransformasi (1-K)|3 (2 - 1)|TIN633_1_K
Teknologi Biotransformasi (1-P)|3 (2 - 1)|TIN633_1_P
Teknologi Pengendalian dan Pencemaran Udara (1-K)|3 (2 - 1)|TIN663_1_K
Teknologi Pengendalian dan Pencemaran Udara (1-P)|3 (2 - 1)|TIN663_1_P
Teknologi Pengendalian dan Pencemaran Udara (2-P)|3 (2 - 1)|TIN663_2_P
Kebijakan dan Regulasi Logistik (1-K)|3 (2 - 1)|TIN677_1_K
Kebijakan dan Regulasi Logistik (1-P)|3 (2 - 1)|TIN677_1_P
Anatomi Fungsional (1-K)|2 (2 - 0)|AFF610_1_K
Teknik Histologi (1-K)|3 (2 - 1)|AFF61E_1_K
Teknik Histologi (1-P)|3 (2 - 1)|AFF61E_1_P
Teknik Histokimia (1-K)|3 (2 - 1)|AFF61F_1_K
Teknik Histokimia (1-P)|3 (2 - 1)|AFF61F_1_P
Teknik dan Instrumentasi Biomedis (1-K)|2 (1 - 1)|AFF622_1_K
Teknik dan Instrumentasi Biomedis (1-P)|2 (1 - 1)|AFF622_1_P
Genetika Kuantitatif (1-K)|2 (2 - 0)|AGH612_1_K
Ekofisiologi Tanaman Tropika (1-K)|3 (2 - 1)|AGH621_1_K
Ekofisiologi Tanaman Tropika (1-P)|3 (2 - 1)|AGH621_1_P
Ekofisiologi Tanaman Tropika (2-P)|3 (2 - 1)|AGH621_2_P
Fisiologi Pasca Panen (1-K)|3 (2 - 1)|AGH624_1_K
Fisiologi Pasca Panen (1-P)|3 (2 - 1)|AGH624_1_P
Metabolisme Tanaman Lanjut (1-K)|3 (2 - 1)|AGH626_1_K
Metabolisme Tanaman Lanjut (1-P)|3 (2 - 1)|AGH626_1_P
Pengembangan Produksi Tanaman (1-K)|3 (2 - 1)|AGH642_1_K
Pengembangan Produksi Tanaman (1-P)|3 (2 - 1)|AGH642_1_P
Analisis Mutu Benih (1-K)|3 (2 - 3)|AGH656_1_K
Analisis Mutu Benih (1-P)|3 (2 - 3)|AGH656_1_P
Analisis Mutu Benih (2-K)|3 (2 - 3)|AGH656_2_K
Analisis Mutu Benih (2-P)|3 (2 - 3)|AGH656_2_P
Topik Mutakhir Produksi Tanaman (1-K)|2 (2 - 0)|AGH741_1_K
Kuantifikasi Metabolisme Benih (1-K)|3 (2 - 3)|AGH751_1_K
Kuantifikasi Metabolisme Benih (1-P)|3 (2 - 3)|AGH751_1_P
Kapita Selekta Ilmu dan Teknologi Benih (1-K)|2 (2 - 0)|AGH752_1_K
Pengelolaan Lanskap Berkelanjutan (1-K)|3 (2 - 1)|ARL520_1_K
Pengelolaan Lanskap Berkelanjutan (1-P)|3 (2 - 1)|ARL520_1_P
Perencanaan Lanskap Kawasan Wisata (1-K)|3 (2 - 1)|ARL611_1_K
Perencanaan Lanskap Kawasan Wisata (1-P)|3 (2 - 1)|ARL611_1_P
Ekologi Lanskap (1-K)|3 (3 - 0)|ARL621_1_K
Apresiasi dan Pelestarian Lanskap Budaya (1-K)|3 (2 - 1)|ARL624_1_K
Apresiasi dan Pelestarian Lanskap Budaya (1-P)|3 (2 - 1)|ARL624_1_P
Fisiologi dan Tingkah Laku Larva (1-K)|2 (2 - 0)|BDP522_1_K
Manajemen Media Akuakultur (1-K)|2 (2 - 0)|BDP551_1_K
Genetika Ikan (1-K)|3 (2 - 1)|BDP621_1_K
Genetika Ikan (1-P)|3 (2 - 1)|BDP621_1_P
Bioenergetika Ikan (1-K)|3 (2 - 3)|BDP631_1_K
Patologi Ikan (1-K)|3 (2 - 1)|BDP641_1_K
Patologi Ikan (1-P)|3 (2 - 1)|BDP641_1_P
Imunologi Ikan (1-K)|3 (2 - 1)|BDP642_1_K
Imunologi Ikan (1-P)|3 (2 - 1)|BDP642_1_P
Monitoring dan Evaluasi Lingkungan Akuakultur (1-K)|2 (2 - 0)|BDP651_1_K
Rekayasa Gen Ikan (1-K)|3 (2 - 1)|BDP722_1_K
Rekayasa Gen Ikan (1-P)|3 (2 - 1)|BDP722_1_P
Nutrisi Proses Produksi Ikan (1-K)|3 (2 - 3)|BDP732_1_K
Probiotik Akuakultur (1-K)|3 (2 - 3)|BDP742_1_K
Metodologi Ekologi Tumbuhan (1-K)|2 (2 - 0)|BIO532_1_K
Ekologi Sumberdaya Tropis (1-K)|2 (2 - 0)|BIO537_1_K
Evolusi Organik (1-K)|3 (2 - 1)|BIO552_1_K
Evolusi Organik (1-P)|3 (2 - 1)|BIO552_1_P
Kolokium (1-K)|1 (0 - 1)|BIO601_1_K
Kolokium (2-K)|1 (0 - 1)|BIO601_2_K
Fitoindikator (1-K)|2 (2 - 0)|BIO636_1_K
Praktikum Sel dan Fisiologi Tumbuhan (1-P)|2 (0 - 2)|BIO640_1_P
Fisiologi Molekular (1-K)|3 (2 - 1)|BIO648_1_K
Biologi Tumbuhan Mutakhir (1-K)|1 (1 - 0)|BIO690_1_K
Filogeni dan Sistematika Tumbuhan (1-K)|2 (2 - 0)|BIO734_1_K
Mikroekonomi I (3-K)|3 (3 - 0)|EKO502_3_K
Makroekonomi I (3-K)|3 (3 - 0)|EKO504_3_K
Makroekonomi II (1-K)|3 (3 - 0)|EKO506_1_K
Makroekonomi II (3-K)|3 (3 - 0)|EKO506_3_K
Makroekonomi II (4-K)|3 (3 - 0)|EKO506_4_K
Ekonometrika I (3-K)|3 (3 - 0)|EKO508_3_K
Ekonomi Publik (1-K)|2 (2 - 0)|EKO630_1_K
Ekonomi Regional (1-K)|2 (2 - 0)|EKO631_1_K
Kebijakan Ekonomi Regional (1-K)|2 (2 - 0)|EKO632_1_K
Ekonomi Politik dan Kebijakan Sumberdaya Alam (1-K)|3 (3 - 0)|ESL558_1_K
Ekonomi Politik dan Kebijakan Sumberdaya Alam (2-K)|3 (3 - 0)|ESL558_2_K
Metodologi Penelitian Ekonomi Sumberdaya Alam dan Lingkungan (1-K)|3 (3 - 0)|ESL627_1_K
Metodologi Penelitian Ekonomi Sumberdaya Alam dan Lingkungan (2-K)|3 (3 - 0)|ESL627_2_K
Ekonomi Sumberdaya Alam Lanjut (1-K)|3 (3 - 0)|ESL721_1_K
Ekonomi Sumberdaya Kelautan Lanjut (1-K)|3 (2 - 1)|ESL751_1_K
Ekonomi Sumberdaya Kelautan Lanjut (1-P)|3 (2 - 1)|ESL751_1_P
Kolokium (1-P)|1 (0 - 1)|GFM601_1_P
Metode Klimatologi Lanjut (1-K)|3 (2 - 1)|GFM622_1_K
Metode Klimatologi Lanjut (1-P)|3 (2 - 1)|GFM622_1_P
Pemodelan Iklim (1-K)|3 (2 - 1)|GFM62A_1_K
Pemodelan Iklim (1-P)|3 (2 - 1)|GFM62A_1_P
Mitigasi Perubahan Iklim (1-K)|3 (3 - 0)|GFM630_1_K
Climate Smart Agriculture (1-K)|3 (3 - 0)|GFM649_1_K
Kolokium (1-K)|1 (0 - 1)|GFM701_1_K
Iklim dan Peradaban Manusia (1-K)|3 (3 - 0)|GFM702_1_K
Gizi Molekuler dan Seluler (1-K)|2 (2 - 0)|GIZ611_1_K
Gizi Klinis (1-K)|2 (2 - 0)|GIZ612_1_K
Pendidikan Gizi dan Perubahan Perilaku (1-K)|2 (2 - 0)|GIZ621_1_K
Intervensi Pangan dan Gizi (1-K)|3 (2 - 1)|GIZ623_1_K
Intervensi Pangan dan Gizi (1-P)|3 (2 - 1)|GIZ623_1_P
Pengembangan Produk Pangan Intervensi (1-K)|3 (2 - 1)|GIZ631_1_K
Pengembangan Produk Pangan Intervensi (1-P)|3 (2 - 1)|GIZ631_1_P
Sosio Budaya Pangan dan Gizi (1-K)|2 (2 - 0)|GIZ642_1_K
Epidemiologi Gizi dan Penyakit Tidak Menular (1-K)|3 (2 - 1)|GIZ644_1_K
Epidemiologi Gizi dan Penyakit Tidak Menular (1-P)|3 (2 - 1)|GIZ644_1_P
Metode Ilmiah (1-K)|2 (2 - 0)|ITK501_1_K
Botani Laut (1-K)|3 (2 - 1)|ITK514_1_K
Botani Laut (1-P)|3 (2 - 1)|ITK514_1_P
Oseanografi Dinamik (1-K)|3 (3 - 0)|ITK522_1_K
Analisis Gerak Fluida (1-P)|3 (2 - 1)|ITK526_1_P
Analisis Gerak Fluida (1-K)|3 (2 - 1)|ITK526_1_K
Kolokium (1-K)|1 (0 - 1)|ITK601_1_K
Kolokium (2-K)|1 (0 - 1)|ITK601_2_K
Ekofisiologi Organisme Laut (1-K)|3 (2 - 1)|ITK619_1_K
Ekofisiologi Organisme Laut (1-P)|3 (2 - 1)|ITK619_1_P
Dinamika Pantai dan Estuari (1-K)|3 (3 - 0)|ITK624_1_K
Analisis dan Pemodelan Oseanografi (1-K)|3 (2 - 1)|ITK628_1_K
Analisis dan Pemodelan Oseanografi (1-P)|3 (2 - 1)|ITK628_1_P
Oseanografi Perikanan (1-K)|3 (2 - 1)|ITK629_1_K
Oseanografi Perikanan (1-P)|3 (2 - 1)|ITK629_1_P
Kolokium (1-K)|1 (0 - 1)|ITK701_1_K
Kolokium (2-K)|1 (0 - 1)|ITK701_2_K
Taksonometri Keanekaragaman Hayati Laut (1-K)|3 (2 - 1)|ITK718_1_K
Taksonometri Keanekaragaman Hayati Laut (1-P)|3 (2 - 1)|ITK718_1_P
Dinamika Fluida Geofisik (1-K)|3 (3 - 0)|ITK723_1_K
Variabilitas Laut (1-K)|3 (3 - 0)|ITK724_1_K
Pemodelan Sirkulasi Laut (1-K)|3 (3 - 0)|ITK728_1_K
Natural Resources Inventory and Management (1-K)|2 (2 - 0)|ITM510_1_K
Analisis Pangan Lanjut (1-P)|3 (2 - 1)|ITP503_1_P
Analisis Pangan Lanjut (2-P)|3 (2 - 1)|ITP503_2_P
Analisis Pangan Lanjut (1-K)|3 (2 - 1)|ITP503_1_K
Analisis Pangan Lanjut (2-K)|3 (2 - 1)|ITP503_2_K
Metode Analisis Sensori (1-K)|3 (2 - 1)|ITP505_1_K
Metode Analisis Sensori (1-P)|3 (2 - 1)|ITP505_1_P
Isu Mutakhir Industri Pangan (1-K)|2 (2 - 0)|ITP506_1_K
Keamanan Pangan (1-K)|3 (3 - 0)|ITP523_1_K
Rekayasa Proses Pangan (1-K)|2 (2 - 0)|ITP530_1_K
Rekayasa Proses Pangan (2-K)|2 (2 - 0)|ITP530_2_K
Manajemen Mutu Terpadu Industri Pangan (1-K)|2 (2 - 0)|ITP534_1_K
Kolokium (1-P)|1 (0 - 1)|ITP601_1_P
Kolokium (2-P)|1 (0 - 1)|ITP601_2_P
Kimia Flavor (1-K)|3 (2 - 1)|ITP612_1_K
Kimia Flavor (1-P)|3 (2 - 1)|ITP612_1_P
Mikrobiologi Keamanan Pangan (1-K)|2 (2 - 0)|ITP620_1_K
Pengendalian Mutu Mikrobiologis Pangan (1-K)|2 (2 - 0)|ITP621_1_K
Bioteknologi Industri Pangan (1-K)|3 (3 - 0)|ITP622_1_K
Bioteknologi Bakteri Asam Laktat (1-K)|2 (2 - 0)|ITP623_1_K
Teknologi Pengemasan Pangan Lanjut (1-K)|2 (2 - 0)|ITP632_1_K
Metabolisme Seluler Komponen Pangan (1-K)|3 (3 - 0)|ITP640_1_K
Pengembangan Pangan Fungsional (1-K)|2 (2 - 0)|ITP642_1_K
Toksikologi Pangan (1-K)|2 (2 - 0)|ITP643_1_K
Kimia Komponen Pangan Lanjut (1-K)|3 (3 - 0)|ITP711_1_K
Interaksi Patogen dan Inang (1-K)|3 (3 - 0)|ITP721_1_K
Toksin Mikroba dalam Pangan (1-K)|2 (2 - 0)|ITP722_1_K
Interaksi Air dalam Sistem Pangan (1-K)|2 (2 - 0)|ITP732_1_K
Interaksi Biologis Komponen Pangan (1-K)|3 (3 - 0)|ITP740_1_K
Pangan dan Sistem Vaskuler (1-K)|3 (3 - 0)|ITP742_1_K
Kimia Bioanorganik Lanjut (1-K)|2 (2 - 0)|KIM511_1_K
Elusidasi Struktur Molekul (1-K)|2 (2 - 0)|KIM523_1_K
Analisis Instrumental (1-K)|2 (2 - 0)|KIM532_1_K
Metodologi Penelitian (1-K)|2 (2 - 0)|KIM551_1_K
Analisis Jaringan Komputer (1-K)|3 (2 - 1)|KOM511_1_K
Analisis Jaringan Komputer (1-P)|3 (2 - 1)|KOM511_1_P
Topik dalam Manajemen Pengetahuan (1-K)|3 (3 - 0)|KOM532_1_K
Topik dalam Pengenalan Pola (1-K)|3 (2 - 1)|KOM622_1_K
Topik dalam Pengenalan Pola (1-P)|3 (2 - 1)|KOM622_1_P
Topik dalam Data Mining Terapan (1-K)|3 (2 - 1)|KOM631_1_K
Topik dalam Data Mining Terapan (1-P)|3 (2 - 1)|KOM631_1_P
Topik dalam Data Mining Terapan (2-K)|3 (2 - 1)|KOM631_2_K
Topik dalam Data Mining Terapan (2-P)|3 (2 - 1)|KOM631_2_P
Metode Penelitian Perilaku (1-K)|3 (1 - 2)|KPM611_1_K
Metode Penelitian Perilaku (2-K)|3 (1 - 2)|KPM611_2_K
Metode Penelitian Perilaku (1-P)|3 (1 - 2)|KPM611_1_P
Manajemen Pelatihan (1-K)|3 (1 - 2)|KPM61H_1_K
Manajemen Pelatihan (2-K)|3 (1 - 2)|KPM61H_2_K
Manajemen Pelatihan (1-P)|3 (1 - 2)|KPM61H_1_P
Pengembangan Sumberdaya Manusia (1-K)|3 (1 - 2)|KPM61P_1_K
Pengembangan Sumberdaya Manusia (2-K)|3 (1 - 2)|KPM61P_2_K
Pengembangan Sumberdaya Manusia (1-P)|3 (1 - 2)|KPM61P_1_P
Aplikasi Teori Sosiologi dalam Penyuluhan Pembangunan (1-K)|3 (1 - 2)|KPM61U_1_K
Aplikasi Teori Sosiologi dalam Penyuluhan Pembangunan (2-K)|3 (1 - 2)|KPM61U_2_K
Aplikasi Teori Sosiologi dalam Penyuluhan Pembangunan (1-P)|3 (1 - 2)|KPM61U_1_P
Metode dan Media Pembelajaran Partisipatif (1-K)|3 (2 - 1)|KPM652_1_K
Metode dan Media Pembelajaran Partisipatif (1-P)|3 (2 - 1)|KPM652_1_P
Perencanaan dan Evaluasi Program Penyuluhan (1-K)|3 (1 - 2)|KPM653_1_K
Perencanaan dan Evaluasi Program Penyuluhan (2-K)|3 (1 - 2)|KPM653_2_K
Perencanaan dan Evaluasi Program Penyuluhan (1-P)|3 (1 - 2)|KPM653_1_P
Manajemen Mutu Terpadu (1-K)|3 (1 - 2)|KPM71D_1_K
Manajemen Mutu Terpadu (1-P)|3 (1 - 2)|KPM71D_1_P
Manajemen Organisasi Kemasyarakatan (1-K)|3 (1 - 2)|KPM71F_1_K
Manajemen Organisasi Kemasyarakatan (1-P)|3 (1 - 2)|KPM71F_1_P
Kajian Klinik - Patologi (1-K)|2 (1 - 1)|KRP645_1_K
Kajian Klinik - Patologi (1-P)|2 (1 - 1)|KRP645_1_P
Patogenesis Penyakit (1-K)|3 (2 - 1)|KRP641_1_K
Patogenesis Penyakit (1-P)|3 (2 - 1)|KRP641_1_P
Analisa Farmasi Veteriner (1-K)|3 (2 - 1)|KRP652_1_K
Analisa Farmasi Veteriner (1-P)|3 (2 - 1)|KRP652_1_P
Metodologi Penelitian (1-P)|3 (1 - 2)|KSH502_1_P
Metodologi Penelitian (1-K)|3 (1 - 2)|KSH502_1_K
Ekologi Kuantitatif (1-K)|3 (1 - 2)|KSH516_1_K
Ekologi Kuantitatif (1-P)|3 (1 - 2)|KSH516_1_P
Manajemen Ekowisata Perkotaan (1-K)|2 (2 - 0)|KSH542_1_K
Aplikasi G.I.S untuk Konservasi Biodiversitas (1-K)|3 (1 - 2)|KSH545_1_K
Aplikasi G.I.S untuk Konservasi Biodiversitas (1-P)|3 (1 - 2)|KSH545_1_P
Bioprospeksi Hutan Tropika (1-K)|3 (1 - 2)|KSH632_1_K
Bioprospeksi Hutan Tropika (1-P)|3 (1 - 2)|KSH632_1_P
Manajemen Pemasaran dan Promosi Ekowisata (1-K)|2 (2 - 0)|KSH65B_1_K
Konservasi Keanekaragaman Genetik Biodiversitas (1-K)|3 (1 - 2)|KSH711_1_K
Konservasi Keanekaragaman Genetik Biodiversitas (1-P)|3 (1 - 2)|KSH711_1_P
Penilaian Ekosistem Hutan (1-K)|3 (3 - 0)|MNH521_1_K
Pengelolaan Hutan Rakyat Lanjutan (1-K)|3 (3 - 0)|MNH524_1_K
Pemodelan untuk Kehutanan dan Lingkungan (1-K)|3 (2 - 1)|MNH612_1_K
Pemodelan untuk Kehutanan dan Lingkungan (1-P)|3 (2 - 1)|MNH612_1_P
Pengambilan Keputusan dalam Pengelolaan Sdh (1-K)|3 (2 - 1)|MNH714_1_K
Pengambilan Keputusan dalam Pengelolaan Sdh (1-P)|3 (2 - 1)|MNH714_1_P
Pengelolaan Ekosistem Hutan Kolaboratif (1-K)|3 (3 - 0)|MNH725_1_K
Perencanaan Spasial dan Temporal Pesisir dan Laut (1-K)|3 (2 - 3)|MSP617_1_K
Perencanaan Spasial dan Temporal Pesisir dan Laut (1-P)|3 (2 - 3)|MSP617_1_P
Pengelolaan dan Pendayagunaan Sumberdaya Pesisir dan Laut (1-K)|2 (2 - 0)|MSP619_1_K
Konservasi Pesisir dan Laut (1-K)|3 (2 - 3)|MSP626_1_K
Pengelolaan Ekowisata Pesisir dan Laut (1-K)|3 (2 - 3)|MSP627_1_K
Pengelolaan Ekowisata Pesisir dan Laut (1-P)|3 (2 - 3)|MSP627_1_P
Model Kuantitatif dan Kualitatif Pengelolaan Pesisir dan Laut (1-K)|3 (2 - 3)|MSP638_1_K
Optimasi Pengelolaan Sumberdaya Pesisir dan Laut (2-K)|2 (2 - 0)|MSP63B_2_K
Optimasi Pengelolaan Sumberdaya Pesisir dan Laut (1-K)|2 (2 - 0)|MSP63B_1_K
Pengelolaan Perikanan dengan Pendekatan Ekosistem (1-K)|3 (2 - 3)|MSP63E_1_K
Interaksi Multi-Faktor Sumberdaya Pesisir dan Laut (1-K)|3 (2 - 1)|MSP63F_1_K
Interaksi Multi-Faktor Sumberdaya Pesisir dan Laut (1-P)|3 (2 - 1)|MSP63F_1_P
Pengelolaan Terpadu Pesisir dan Laut Lanjutan (1-K)|2 (2 - 0)|MSP73B_1_K
Bioenergetika (1-K)|3 (2 - 1)|NTP522_1_K
Bioenergetika (1-P)|3 (2 - 1)|NTP522_1_P
Nutrisi Perbandingan (1-K)|3 (2 - 1)|NTP631_1_K
Nutrisi Perbandingan (1-P)|3 (2 - 1)|NTP631_1_P
Kolokium (1-P)|1 (0 - 1)|PTN701_1_P
Bakteri Patogen Tumbuhan Lanjutan (1-K)|3 (2 - 1)|PTN720_1_K
Bakteri Patogen Tumbuhan Lanjutan (1-P)|3 (2 - 1)|PTN720_1_P
Cendawan Patogen Tumbuhan Lanjutan (1-K)|3 (2 - 1)|PTN721_1_K
Cendawan Patogen Tumbuhan Lanjutan (1-P)|3 (2 - 1)|PTN721_1_P
Interaksi Mikroba dan Tanaman (1-K)|3 (2 - 1)|PTN724_1_K
Interaksi Mikroba dan Tanaman (1-P)|3 (2 - 1)|PTN724_1_P
Sistem Ekonomi Wilayah (1-K)|3 (1 - 2)|PWD631_1_K
Sistem Ekonomi Wilayah (1-P)|3 (1 - 2)|PWD631_1_P
Sistem Ekonomi Wilayah (2-K)|3 (1 - 2)|PWD631_2_K
Sistem Ekonomi Wilayah (2-P)|3 (1 - 2)|PWD631_2_P
Ekohidrolika (1-K)|2 (2 - 0)|SIL531_1_K
Manajemen Proyek Konstruksi (1-K)|2 (2 - 0)|SIL611_1_K
Teknik Konstruksi Bangunan II (1-K)|2 (2 - 0)|SIL612_1_K
Bangunan dan Lingkungan (1-K)|2 (2 - 0)|SIL621_1_K
Sistem Manajemen Lingkungan (1-K)|2 (2 - 0)|SIL623_1_K
Rekayasa Lingkungan Pertanian (1-K)|2 (2 - 0)|SIL625_1_K
Analisis dan Pengelolaan Dampak Lingkungan (1-K)|2 (2 - 0)|SIL626_1_K
Teknik Irigasi dan Drainase Lanjut (1-K)|2 (2 - 0)|SIL633_1_K
Manajemen Sumberdaya Air Terpadu (1-K)|2 (2 - 0)|SIL634_1_K
Pemodelan Hidrologi (1-K)|3 (2 - 1)|SIL635_1_K
Teknik Suplai Air (1-K)|2 (2 - 0)|SIL636_1_K
Teknik Pengelolaan Sumber Daya Air (1-K)|2 (2 - 0)|SIL638_1_K
Metodologi Penelitian (1-K)|2 (1 - 1)|SVK501_1_K
Metodologi Penelitian (1-P)|2 (1 - 1)|SVK501_1_P
Pengelolaan Tapak Hutan (1-K)|3 (2 - 1)|SVK512_1_K
Pengelolaan Tapak Hutan (1-P)|3 (2 - 1)|SVK512_1_P
Ekologi Hutan Mangrove dan Rawa Gambut (1-K)|3 (2 - 1)|SVK513_1_K
Ekologi Hutan Mangrove dan Rawa Gambut (1-P)|3 (2 - 1)|SVK513_1_P
Gangguan Hutan (1-K)|3 (2 - 1)|SVK532_1_K
Gangguan Hutan (1-P)|3 (2 - 1)|SVK532_1_P
Ekologi Restorasi (1-K)|3 (2 - 1)|SVK611_1_K
Ekologi Restorasi (1-P)|3 (2 - 1)|SVK611_1_P
Ekofisiologi Pohon Tropika (1-K)|3 (2 - 1)|SVK623_1_K
Ekofisiologi Pohon Tropika (1-P)|3 (2 - 1)|SVK623_1_P
Kebakaran Hutan dan Lingkungan (1-K)|3 (2 - 1)|SVK631_1_K
Kebakaran Hutan dan Lingkungan (1-P)|3 (2 - 1)|SVK631_1_P
Teknologi Apikultur dan Serikultur (1-K)|3 (2 - 1)|SVK632_1_K
Teknologi Apikultur dan Serikultur (1-P)|3 (2 - 1)|SVK632_1_P
Teknologi Budidaya Jamur (1-K)|3 (2 - 1)|SVK633_1_K
Teknologi Budidaya Jamur (1-P)|3 (2 - 1)|SVK633_1_P
